run_id,suite,method,image,mask,seed,K,sparsity,n_train,dict_iters,als_iters,crown_T,K_s,mask_mode,missing_frac_target,square_size,scratch_count,scratch_thickness,status,full_psnr,full_ssim,full_mse,full_mae,hole_psnr,hole_mse,hole_mae,boundary_mae,missing_frac_actual,runtime_sec,train_rmse_final,observed_max_abs_err,train_rmse_initial,train_rmse_L3_final,train_rmse_L2_final,train_rmse_L1_final,crown_iters_completed,avg_outer_time_sec,error
paper__biharmonic__brick__random_p10__seed42__K192__s6__nt2000__di20__als10__T3__Ks10,paper,biharmonic,brick,random_p10,42,192,6,2000,20,10,3,10,random,0.1,20,3,4,completed,41.587006545730496,0.9935639676447003,6.939039272133345e-05,0.0017545887340193246,31.462237786789636,0.0007141282627803561,0.018057275011414957,0.0017870932374843102,0.09716796875,0.008608102798461914,,0.0,,,,,,,
paper__masked_ksvd__brick__random_p10__seed42__K192__s6__nt2000__di20__als10__T3__Ks10,paper,masked_ksvd,brick,random_p10,42,192,6,2000,20,10,3,10,random,0.1,20,3,4,completed,43.42176837296868,0.9970319412523179,4.548028344944111e-05,0.0008842962429526031,33.296999614027804,0.00046805839449475076,0.009100697012899154,0.0009006782074185908,0.09716796875,16.584050178527832,0.014270033704470749,0.0,0.018275878740269265,,,,,,
paper__biharmonic__brick__random_p10__seed42__K192__s6__nt2000__di20__als10__T5__Ks10,paper,biharmonic,brick,random_p10,42,192,6,2000,20,10,5,10,random,0.1,20,3,4,completed,41.587006545730496,0.9935639676447003,6.939039272133345e-05,0.0017545887340193246,31.462237786789636,0.0007141282627803561,0.018057275011414957,0.0017870932374843102,0.09716796875,0.007760286331176758,,0.0,,,,,,,
paper__zero_ksvd__brick__random_p10__seed42__K192__s6__nt2000__di20__als10__T3__Ks10,paper,zero_ksvd,brick,random_p10,42,192,6,2000,20,10,3,10,random,0.1,20,3,4,completed,19.736017344308728,0.5228862957275991,0.010626696214372375,0.03037149702215119,9.611248585367864,0.10936419018610365,0.3125669643284706,0.030934141937767324,0.09716796875,16.8440899848938,0.05556271568559912,0.0,0.07151204405784425,,,,,,
paper__crown_no_nonlocal__brick__random_p10__seed42__K192__s6__nt2000__di20__als10__T3__Ks10,paper,crown_no_nonlocal,brick,random_p10,42,192,6,2000,20,10,3,10,random,0.1,20,3,4,completed,43.155512544241645,0.9956257503637578,4.835581925217141e-05,0.0014484129019546182,33.03074378530078,0.000497651848384156,0.014906279513583207,0.0014752453677498736,0.09716796875,25.05716609954834,0.014270033704470749,0.0,0.018275878740269265,,,,3,4.000575065612793,
paper__multiscale_ksvd__brick__random_p10__seed42__K192__s6__nt2000__di20__als10__T3__Ks10,paper,multiscale_ksvd,brick,random_p10,42,192,6,2000,20,10,3,10,random,0.1,20,3,4,completed,40.925054395170804,0.9935418575187572,8.081548069498365e-05,0.0018409002422308022,30.80028563622994,0.0008317090676549069,0.018945546211500918,0.001875003703139964,0.09716796875,28.386164903640747,0.014270033704470749,0.0,,0.00839874833237084,0.015550903372702584,0.014270033704470749,,,
paper__masked_ksvd__brick__random_p10__seed42__K192__s6__nt2000__di20__als10__T5__Ks10,paper,masked_ksvd,brick,random_p10,42,192,6,2000,20,10,5,10,random,0.1,20,3,4,completed,43.42176837296868,0.9970319412523179,4.548028344944111e-05,0.0008842962429526031,33.296999614027804,0.00046805839449475076,0.009100697012899154,0.0009006782074185908,0.09716796875,19.010424613952637,0.014270033704470749,0.0,0.018275878740269265,,,,,,
paper__zero_ksvd__brick__random_p10__seed42__K192__s6__nt2000__di20__als10__T5__Ks10,paper,zero_ksvd,brick,random_p10,42,192,6,2000,20,10,5,10,random,0.1,20,3,4,completed,19.736017344308728,0.5228862957275991,0.010626696214372375,0.03037149702215119,9.611248585367864,0.10936419018610365,0.3125669643284706,0.030934141937767324,0.09716796875,19.467134952545166,0.05556271568559912,0.0,0.07151204405784425,,,,,,
paper__multiscale_ksvd__brick__random_p10__seed42__K192__s6__nt2000__di20__als10__T5__Ks10,paper,multiscale_ksvd,brick,random_p10,42,192,6,2000,20,10,5,10,random,0.1,20,3,4,completed,40.925054395170804,0.9935418575187572,8.081548069498365e-05,0.0018409002422308022,30.80028563622994,0.0008317090676549069,0.018945546211500918,0.001875003703139964,0.09716796875,32.638999938964844,0.014270033704470749,0.0,,0.00839874833237084,0.015550903372702584,0.014270033704470749,,,
paper__biharmonic__brick__random_p10__seed42__K192__s8__nt2000__di20__als10__T3__Ks10,paper,biharmonic,brick,random_p10,42,192,8,2000,20,10,3,10,random,0.1,20,3,4,completed,41.587006545730496,0.9935639676447003,6.939039272133345e-05,0.0017545887340193246,31.462237786789636,0.0007141282627803561,0.018057275011414957,0.0017870932374843102,0.09716796875,0.007954120635986328,,0.0,,,,,,,
paper__crown_full__brick__random_p10__seed42__K192__s6__nt2000__di20__als10__T3__Ks10,paper,crown_full,brick,random_p10,42,192,6,2000,20,10,3,10,random,0.1,20,3,4,completed,43.1604468597967,0.9956305530744592,4.830091010967021e-05,0.0014468730089941277,33.03567810085584,0.0004970867532894703,0.014890431770954641,0.0014736769476165479,0.09716796875,71.74289202690125,0.014270033704470749,0.0,0.018275878740269265,,,,3,19.56705864270528,
paper__crown_sparse_only__brick__random_p10__seed42__K192__s6__nt2000__di20__als10__T3__Ks10,paper,crown_sparse_only,brick,random_p10,42,192,6,2000,20,10,3,10,random,0.1,20,3,4,completed,46.91479539386387,0.9985601136489499,2.0347940574283627e-05,0.0008323308414467259,36.79002663492301,0.0002094099612870998,0.008565897302929119,0.0008477501247210716,0.09716796875,71.73473596572876,0.014270033704470749,0.0,0.018275878740269265,,,,3,19.60571297009786,
paper__crown_no_nonlocal__brick__random_p10__seed42__K192__s6__nt2000__di20__als10__T5__Ks10,paper,crown_no_nonlocal,brick,random_p10,42,192,6,2000,20,10,5,10,random,0.1,20,3,4,completed,43.13394447569387,0.9955987821032135,4.859656273498668e-05,0.0014529923094193371,33.009175716753006,0.0005001294496545362,0.01495340828990353,0.0014799096106879535,0.09716796875,36.678765058517456,0.014270033704470749,0.0,0.018275878740269265,,,,5,4.3875915050506595,
paper__zero_ksvd__brick__random_p10__seed42__K192__s8__nt2000__di20__als10__T3__Ks10,paper,zero_ksvd,brick,random_p10,42,192,8,2000,20,10,3,10,random,0.1,20,3,4,completed,18.450879998789503,0.46225888587940134,0.014286044550473114,0.03599785630670963,8.326111239848636,0.147024217283261,0.37047040058362485,0.03666473192397928,0.09716796875,26.24336886405945,0.04712048316326025,0.0,0.07067975788277728,,,,,,
paper__masked_ksvd__brick__random_p10__seed42__K192__s8__nt2000__di20__als10__T3__Ks10,paper,masked_ksvd,brick,random_p10,42,192,8,2000,20,10,3,10,random,0.1,20,3,4,completed,44.8419568618337,0.997792437648537,3.279474918953929e-05,0.0007887690303353763,34.717188102892834,0.0003375057605033994,0.008117582784557037,0.0008033813125086911,0.09716796875,30.363982915878296,0.011502833022873428,0.0,0.015693526790021155,,,,,,
paper__multiscale_ksvd__brick__random_p10__seed42__K192__s8__nt2000__di20__als10__T3__Ks10,paper,multiscale_ksvd,brick,random_p10,42,192,8,2000,20,10,3,10,random,0.1,20,3,4,completed,40.044092473359065,0.9920520230071077,9.898986971631696e-05,0.002040683047223482,29.9193237144182,0.0010187500159749604,0.021001602415646692,0.0020784875696698703,0.09716796875,47.34204578399658,0.011502833022873428,0.0,,0.007242720899617136,0.013313833109003049,0.011502833022873428,,,
paper__biharmonic__brick__random_p10__seed42__K192__s8__nt2000__di20__als10__T5__Ks10,paper,biharmonic,brick,random_p10,42,192,8,2000,20,10,5,10,random,0.1,20,3,4,completed,41.587006545730496,0.9935639676447003,6.939039272133345e-05,0.0017545887340193246,31.462237786789636,0.0007141282627803561,0.018057275011414957,0.0017870932374843102,0.09716796875,0.020306110382080078,,0.0,,,,,,,
