suite,method,image,mask,K,sparsity,n_train,dict_iters,crown_T,num_runs,seeds,full_psnr_mean,full_psnr_std,full_ssim_mean,full_ssim_std,full_mse_mean,full_mse_std,full_mae_mean,full_mae_std,hole_psnr_mean,hole_psnr_std,hole_mse_mean,hole_mse_std,hole_mae_mean,hole_mae_std,boundary_mae_mean,boundary_mae_std,missing_frac_actual_mean,missing_frac_actual_std,runtime_sec_mean,runtime_sec_std,observed_max_abs_err_mean,observed_max_abs_err_std,train_rmse_final_mean,train_rmse_final_std
paper,zero_ksvd,camera,square_s24,256,8,2000,20,5,2,"123,42",26.20789243084529,0.008065044323643633,0.9604218977265004,6.946819914499525e-05,0.002394481609073281,4.446655187809135e-06,0.006158861759160556,7.360255901014447e-06,11.667917872120041,0.008065044323641857,0.06810969910252888,0.00012648263645323454,0.17518540114945585,0.00020935839007328594,0.1005745679767622,0.00017647941101344572,0.03515625,0.0,25.222288727760315,0.9002774953842163,0.0,0.0,0.021413867902678324,0.00021720483925095554
paper,zero_ksvd,coins,random_p10,192,6,2000,20,3,2,"123,42",22.35632864704366,0.31847315333321724,0.7143390903150773,0.008735455478329157,0.005828191194803983,0.00042662354063060983,0.020041679806728618,0.0006370959501644964,12.280116573860456,0.3670298390908773,0.05936594925797625,0.005005209426295329,0.20405009043447273,0.008764647003301623,0.020414803778220254,0.0006470551053391633,0.0982666015625,0.0010986328125,17.648330569267273,0.9915803670883179,0.0,0.0,0.06936915986915704,0.0019559754930633458
paper,zero_ksvd,coins,random_p10,192,6,2000,20,5,2,"123,42",22.35632864704366,0.31847315333321724,0.7143390903150773,0.008735455478329157,0.005828191194803983,0.00042662354063060983,0.020041679806728618,0.0006370959501644964,12.280116573860456,0.3670298390908773,0.05936594925797625,0.005005209426295329,0.20405009043447273,0.008764647003301623,0.020414803778220254,0.0006470551053391633,0.0982666015625,0.0010986328125,18.89122712612152,0.2542818784713745,0.0,0.0,0.06936915986915704,0.0019559754930633458
paper,zero_ksvd,coins,random_p10,192,8,2000,20,3,2,"123,42",21.306595913635253,0.20898136427920733,0.6751469688045507,0.006098398623567314,0.007410423377976875,0.0003563126544232952,0.022880068739940387,0.0004833341519477931,11.23038384045205,0.25753805003686914,0.07546138525992446,0.004469646872515477,0.23292077921859927,0.007522683708973563,0.023306059311407334,0.0004901605680341665,0.0982666015625,0.0010986328125,24.985400080680847,0.9541929960250854,0.0,0.0,0.06523620496122812,0.0019613062543086535
paper,zero_ksvd,coins,random_p10,192,8,2000,20,5,2,"123,42",21.306595913635253,0.20898136427920733,0.6751469688045507,0.006098398623567314,0.007410423377976875,0.0003563126544232952,0.022880068739940387,0.0004833341519477931,11.23038384045205,0.25753805003686914,0.07546138525992446,0.004469646872515477,0.23292077921859927,0.007522683708973563,0.023306059311407334,0.0004901605680341665,0.0982666015625,0.0010986328125,24.108898520469666,0.9035066366195679,0.0,0.0,0.06523620496122812,0.0019613062543086535
paper,zero_ksvd,coins,random_p10,256,6,2000,20,3,2,"123,42",22.293581864405375,0.38219352838639686,0.7123991675372572,0.011401943826706507,0.005919995303071766,0.0005196384254779435,0.02019935188222724,0.0007913327127857198,12.217369791222168,0.43075021414405595,0.06031088508830792,0.005962330369329298,0.2056723749686836,0.010352358953861829,0.020575397122393986,0.0008041488433334996,0.0982666015625,0.0010986328125,19.328126430511475,0.9215433597564697,0.0,0.0,0.06757965261288153,0.0021098693543557673
paper,zero_ksvd,coins,random_p10,256,6,2000,20,5,2,"123,42",22.293581864405375,0.38219352838639686,0.7123991675372572,0.011401943826706507,0.005919995303071766,0.0005196384254779435,0.02019935188222724,0.0007913327127857198,12.217369791222168,0.43075021414405595,0.06031088508830792,0.005962330369329298,0.2056723749686836,0.010352358953861829,0.020575397122393986,0.0008041488433334996,0.0982666015625,0.0010986328125,21.84787106513977,1.9684109687805176,0.0,0.0,0.06757965261288153,0.0021098693543557673
paper,zero_ksvd,coins,random_p10,256,8,2000,20,3,2,"123,42",21.181894263320295,0.2651710019210096,0.6699133095246084,0.008027227824260963,0.0076316704795048144,0.00046539541965676416,0.02325811369652782,0.0006236610079040986,11.105682190137095,0.31372768767866965,0.07772557744314898,0.005605030403498822,0.23678436336684225,0.00899390092801483,0.02369113029358863,0.000633064456965423,0.0982666015625,0.0010986328125,25.25786590576172,1.4168219566345215,0.0,0.0,0.06235935639060482,0.0020689794099796634
paper,zero_ksvd,coins,random_p10,256,8,2000,20,5,2,"123,42",21.181894263320295,0.2651710019210096,0.6699133095246084,0.008027227824260963,0.0076316704795048144,0.00046539541965676416,0.02325811369652782,0.0006236610079040986,11.105682190137095,0.31372768767866965,0.07772557744314898,0.005605030403498822,0.23678436336684225,0.00899390092801483,0.02369113029358863,0.000633064456965423,0.0982666015625,0.0010986328125,26.8678480386734,1.060749888420105,0.0,0.0,0.06235935639060482,0.0020689794099796634
paper,zero_ksvd,coins,random_p30,192,6,2000,20,3,2,"123,42",16.749974539811518,0.052082052344813334,0.4819705319389946,0.0023777580099405005,0.021136534096492562,0.0002534642625097519,0.06784897999513012,0.0003655703178833333,11.55051087069535,0.051643238074447595,0.06998091514088937,0.0008321244860845373,0.2246412234829474,0.0011876696931310549,0.06784897999513012,0.0003655703178833333,0.302032470703125,3.0517578125e-05,16.29939293861389,0.43001699447631836,0.0,0.0,0.11962519375040825,0.0006866829656776846
