combo_id,seed,n,K_true,K_learn,s_true,s,N,noise_std,missing_frac,n_iter,als_iters,masked_rmse_initial,masked_rmse_final,baseline_rmse_initial,baseline_rmse_final,full_rmse_masked,full_rmse_baseline,coherence_masked,coherence_baseline,avg_nnz_masked,avg_nnz_baseline,improvement_masked_pct,improvement_baseline_pct,final_gap_pct,plot_path
cfg027,42,20,50,60,3,2,500,0.15,0.3,20,8,0.18389469106603873,0.14638989198864286,0.20695999026033962,0.17586720398474545,0.31554858619537124,0.2675149356608874,0.6598865778947189,0.6736675081763749,2.0,2.0,20.39471550808798,15.023573511228838,16.761119372011756,/Users/abhay/Desktop/CS/CS754_Proj/outputs/sweep/plots/cfg027__seed-42__n-20__K_true-50__K_learn-60__s_true-3__s-2__N-500__noise_std-0p15__missing_frac-0p3__n_iter-20__als_iters-8.png
cfg027,123,20,50,60,3,2,500,0.15,0.3,20,8,0.18737403022768226,0.1472547276701746,0.21617538903257036,0.18108887056854636,0.3413781520748634,0.2690034822894445,0.68372115631739,0.745284069248712,2.0,2.0,21.41134633692716,16.230579540549662,18.68372296549541,/Users/abhay/Desktop/CS/CS754_Proj/outputs/sweep/plots/cfg027__seed-123__n-20__K_true-50__K_learn-60__s_true-3__s-2__N-500__noise_std-0p15__missing_frac-0p3__n_iter-20__als_iters-8.png
cfg028,42,20,50,60,3,2,500,0.15,0.3,20,15,0.18389464949016068,0.14638988990589957,0.20696049026571908,0.17586720402982273,0.31554867881391224,0.26751493537978827,0.6598862273369797,0.6736675084050581,2.0,2.0,20.394698643077056,15.023778787910347,16.761120577617493,/Users/abhay/Desktop/CS/CS754_Proj/outputs/sweep/plots/cfg028__seed-42__n-20__K_true-50__K_learn-60__s_true-3__s-2__N-500__noise_std-0p15__missing_frac-0p3__n_iter-20__als_iters-15.png
cfg028,123,20,50,60,3,2,500,0.15,0.3,20,15,0.18737293557920973,0.14672613945796115,0.21618003714775813,0.18151032728634997,0.3413007756860711,0.26946653448495617,0.6825814712290694,0.7486695959774875,2.0,2.0,21.692992104543094,16.037424324111647,19.163751367994298,/Users/abhay/Desktop/CS/CS754_Proj/outputs/sweep/plots/cfg028__seed-123__n-20__K_true-50__K_learn-60__s_true-3__s-2__N-500__noise_std-0p15__missing_frac-0p3__n_iter-20__als_iters-15.png
cfg029,42,20,50,60,3,3,500,0.15,0.3,15,8,0.14439590140815944,0.10533875666097375,0.17089040770592945,0.1389927747328629,0.32038858835818335,0.2519695012411643,0.695823794942965,0.6681866057237222,3.0,3.0,27.04865191206782,18.665549109085422,24.212782381365127,/Users/abhay/Desktop/CS/CS754_Proj/outputs/sweep/plots/cfg029__seed-42__n-20__K_true-50__K_learn-60__s_true-3__s-3__N-500__noise_std-0p15__missing_frac-0p3__n_iter-15__als_iters-8.png
cfg029,123,20,50,60,3,3,500,0.15,0.3,15,8,0.1468481609147363,0.10708478149750472,0.1794595495393886,0.14143558080323337,0.3221661028546073,0.25351610636774297,0.6972901401277306,0.6772114394687182,3.0,3.0,27.077887233684304,21.18804423266958,24.28724024792448,/Users/abhay/Desktop/CS/CS754_Proj/outputs/sweep/plots/cfg029__seed-123__n-20__K_true-50__K_learn-60__s_true-3__s-3__N-500__noise_std-0p15__missing_frac-0p3__n_iter-15__als_iters-8.png
cfg030,42,20,50,60,3,3,500,0.15,0.3,15,15,0.1443957923902617,0.10533876077259238,0.17089040709950482,0.13899277469001758,0.3203922484202252,0.25196950119037703,0.6958235793059524,0.6681866060563599,3.0,3.0,27.048593986803315,18.6655488455324,24.212779399850504,/Users/abhay/Desktop/CS/CS754_Proj/outputs/sweep/plots/cfg030__seed-42__n-20__K_true-50__K_learn-60__s_true-3__s-3__N-500__noise_std-0p15__missing_frac-0p3__n_iter-15__als_iters-15.png
cfg030,123,20,50,60,3,3,500,0.15,0.3,15,15,0.14684832105258203,0.10762590555057097,0.1794594935001503,0.14143558079140908,0.3237985863415171,0.2535161063794111,0.6652207061733768,0.6772114389414566,3.0,3.0,26.70947493364032,21.18801962890271,23.90464623657963,/Users/abhay/Desktop/CS/CS754_Proj/outputs/sweep/plots/cfg030__seed-123__n-20__K_true-50__K_learn-60__s_true-3__s-3__N-500__noise_std-0p15__missing_frac-0p3__n_iter-15__als_iters-15.png
cfg031,42,20,50,60,3,3,500,0.15,0.3,20,8,0.14439590140815944,0.10457916762285875,0.17089040770592945,0.13790186935425422,0.3246108401727782,0.25105243713069914,0.7069818446312944,0.6741718043686277,3.0,3.0,27.574698032980837,19.303914593288564,24.164068179375608,/Users/abhay/Desktop/CS/CS754_Proj/outputs/sweep/plots/cfg031__seed-42__n-20__K_true-50__K_learn-60__s_true-3__s-3__N-500__noise_std-0p15__missing_frac-0p3__n_iter-20__als_iters-8.png
cfg031,123,20,50,60,3,3,500,0.15,0.3,20,8,0.1468481609147363,0.1059677942919389,0.1794595495393886,0.14041432406756182,0.32196160436979543,0.25315548576405233,0.6783866422794568,0.671247717164169,3.0,3.0,27.83852815598662,21.757117730453768,24.532062525934762,/Users/abhay/Desktop/CS/CS754_Proj/outputs/sweep/plots/cfg031__seed-123__n-20__K_true-50__K_learn-60__s_true-3__s-3__N-500__noise_std-0p15__missing_frac-0p3__n_iter-20__als_iters-8.png
cfg032,42,20,50,60,3,3,500,0.15,0.3,20,15,0.1443957923902617,0.10457913625725691,0.17089040709950482,0.1379018693607677,0.32460995584078634,0.25105243711664116,0.7069831686803978,0.6741718043453995,3.0,3.0,27.574665074305926,19.30391430311754,24.16409092782822,/Users/abhay/Desktop/CS/CS754_Proj/outputs/sweep/plots/cfg032__seed-42__n-20__K_true-50__K_learn-60__s_true-3__s-3__N-500__noise_std-0p15__missing_frac-0p3__n_iter-20__als_iters-15.png
cfg032,123,20,50,60,3,3,500,0.15,0.3,20,15,0.14684832105258203,0.105228675662725,0.1794594935001503,0.1404143240565268,0.3265533139759277,0.25315548575809443,0.6858466547547641,0.6712477170294139,3.0,3.0,28.341927978157997,21.757093303949848,25.05844658671509,/Users/abhay/Desktop/CS/CS754_Proj/outputs/sweep/plots/cfg032__seed-123__n-20__K_true-50__K_learn-60__s_true-3__s-3__N-500__noise_std-0p15__missing_frac-0p3__n_iter-20__als_iters-15.png
cfg033,42,20,50,60,3,4,500,0.15,0.3,15,8,0.11164552562764225,0.0795004892061131,0.14373399885372062,0.11008891324892148,0.3156773710425878,0.24272091918799923,0.6828127915786177,0.7066636978522908,4.0,4.0,28.79205077034487,23.407882528224967,27.78519938119931,/Users/abhay/Desktop/CS/CS754_Proj/outputs/sweep/plots/cfg033__seed-42__n-20__K_true-50__K_learn-60__s_true-3__s-4__N-500__noise_std-0p15__missing_frac-0p3__n_iter-15__als_iters-8.png
cfg033,123,20,50,60,3,4,500,0.15,0.3,15,8,0.11507290399763477,0.07773417247861106,0.15110741078186465,0.11076554284682058,0.33121935178019063,0.24765928269924994,0.7822191426113564,0.612540955418263,4.0,4.0,32.447891920578606,26.697478122552642,29.820979990039977,/Users/abhay/Desktop/CS/CS754_Proj/outputs/sweep/plots/cfg033__seed-123__n-20__K_true-50__K_learn-60__s_true-3__s-4__N-500__noise_std-0p15__missing_frac-0p3__n_iter-15__als_iters-8.png
cfg034,42,20,50,60,3,4,500,0.15,0.3,15,15,0.11164555418875524,0.07864389282311958,0.14373399879557303,0.11008891324938906,0.3188550917690295,0.24272091918691507,0.6648882550449504,0.7066636980665982,4.0,4.0,29.559315286160793,23.40788249691431,28.563294430053777,/Users/abhay/Desktop/CS/CS754_Proj/outputs/sweep/plots/cfg034__seed-42__n-20__K_true-50__K_learn-60__s_true-3__s-4__N-500__noise_std-0p15__missing_frac-0p3__n_iter-15__als_iters-15.png
cfg034,123,20,50,60,3,4,500,0.15,0.3,15,15,0.1150728697692541,0.07773412553866918,0.1511074062042701,0.11076554284331086,0.33122525254651597,0.24765928269301526,0.7822195900532637,0.6125409557773593,4.0,4.0,32.44791261872337,26.697475904274526,29.82102236556362,/Users/abhay/Desktop/CS/CS754_Proj/outputs/sweep/plots/cfg034__seed-123__n-20__K_true-50__K_learn-60__s_true-3__s-4__N-500__noise_std-0p15__missing_frac-0p3__n_iter-15__als_iters-15.png
cfg035,42,20,50,60,3,4,500,0.15,0.3,20,8,0.11164552562764225,0.0761371359157033,0.14373399885372062,0.10915110891073737,0.3104294634641083,0.24295110414055412,0.6823470215133411,0.7069590150610111,4.0,4.0,31.80457928100564,24.060340781430956,30.246117812721952,/Users/abhay/Desktop/CS/CS754_Proj/outputs/sweep/plots/cfg035__seed-42__n-20__K_true-50__K_learn-60__s_true-3__s-4__N-500__noise_std-0p15__missing_frac-0p3__n_iter-20__als_iters-8.png
cfg035,123,20,50,60,3,4,500,0.15,0.3,20,8,0.11507290399763477,0.07804584571908654,0.15110741078186465,0.11126058765720347,0.3232675911998577,0.24741217945971752,0.7727251184752734,0.6140740016285579,4.0,4.0,32.177043415285056,26.36986691684049,29.853106690800825,/Users/abhay/Desktop/CS/CS754_Proj/outputs/sweep/plots/cfg035__seed-123__n-20__K_true-50__K_learn-60__s_true-3__s-4__N-500__noise_std-0p15__missing_frac-0p3__n_iter-20__als_iters-8.png
cfg036,42,20,50,60,3,4,500,0.15,0.3,20,15,0.11164555418875524,0.07638954902090571,0.14373399879557303,0.10915110891064378,0.31909620332346555,0.2429511041396609,0.6357563643198717,0.7069590150408587,4.0,4.0,31.578512394898805,24.060340750774678,30.014866744558887,/Users/abhay/Desktop/CS/CS754_Proj/outputs/sweep/plots/cfg036__seed-42__n-20__K_true-50__K_learn-60__s_true-3__s-4__N-500__noise_std-0p15__missing_frac-0p3__n_iter-20__als_iters-15.png
cfg036,123,20,50,60,3,4,500,0.15,0.3,20,15,0.1150728697692541,0.07804575435674911,0.1511074062042701,0.11126058765835195,0.3232789201694124,0.2474121794536543,0.7727244258852565,0.6140740018654494,4.0,4.0,32.17710263657484,26.36986468555512,29.85318880715935,/Users/abhay/Desktop/CS/CS754_Proj/outputs/sweep/plots/cfg036__seed-123__n-20__K_true-50__K_learn-60__s_true-3__s-4__N-500__noise_std-0p15__missing_frac-0p3__n_iter-20__als_iters-15.png
